carId,make,model,seriesYear,price,engineSize,tankCapacity,bodyType,seatingCapacity,transmission
17524,NISSAN,PULSAR,2001,22390,1.6L,50L,4D SEDAN,5,4A
17552,NISSAN,PULSAR,2001,25890,1.8L,50L,4D SEDAN,5,4A
17529,NISSAN,PULSAR,2001,21690,1.8L,50L,4D SEDAN,5,5M
17343,MAZDA,MX-5,2001,43485,1.8L,48L,2D CONVERTIBLE,2,6M
16517,TOYOTA,ECHO,2001,15940,1.3L,45L,3D HATCHBACK,5,5M
16527,TOYOTA,ECHO,2001,20170,1.5L,45L,4D SEDAN,5,4A
16518,TOYOTA,ECHO,2001,19990,1.5L,45L,3D HATCHBACK,5,5M
17407,MITSUBISHI,PAJERO,2001,56990,3.5L,90L,4D WAGON,7,5M
17438,MITSUBISHI,PAJERO,2001,51990,3.5L,90L,4D WAGON,7,5M4x4
16488,FORD,COURIER,2001,37390,2.5L,63L,SUPER CAB P/UP,4,5M4x4
16482,HYUNDAI,COUPE FX,2001,30990,2.0L,55L,2D COUPE,4,5M
15128,NISSAN,200,2001,40990,2.0L,65L,2D COUPE,4,6M
15789,HOLDEN,BARINA,2001,15350,1.4L,46L,5D HATCHBACK,5,5M
16237,DAEWOO,NUBIRA,2001,21990,2.0L,62L,4D SEDAN,5,4A
16481,FORD,COUGAR,2001,43010,2.5L,60L,2D COUPE,4,4A
16086,TOYOTA,CAMRY,2001,32730,2.2L,70L,4D SEDAN,5,4A
16054,TOYOTA,CAMRY,2001,27900,2.2L,70L,4D SEDAN,5,4A
17621,HOLDEN,RODEO,2001,25040,2.2L,63L,CREW CAB P/UP,5,5M
17611,HOLDEN,RODEO,2001,40830,3.2L,53L,SPACE CAB P/UP,2,5M
17186,MITSUBISHI,MAGNA,2001,31590,3.5L,71L,4D SEDAN,5,4A
17181,MITSUBISHI,MAGNA,2001,29890,3.5L,71L,4D SEDAN,5,4A
17179,MITSUBISHI,MAGNA,2001,41320,3.5L,71L,4D SEDAN,5,5ASPM
15596,HOLDEN,ASTRA,2001,25100,1.8L,52L,4D SEDAN,5,4A
15570,HOLDEN,ASTRA,2001,20220,1.8L,52L,4D SEDAN,5,5M
15625,HOLDEN,ASTRA,2001,23570,1.8L,52L,5D HATCHBACK,5,4A
15624,HOLDEN,ASTRA,2001,28065,2.2L,52L,3D HATCHBACK,5,5M
16923,HOLDEN,JACKAROO,2001,39180,3.5L,85L,4D WAGON,7,5M4x4
16927,HOLDEN,JACKAROO,2001,49870,3.0L,85L,4D WAGON,7,4A4x4
16287,HOLDEN,COMMODORE,2001,23570,3.8L,70L,UTILITY,2,5M
15973,HOLDEN,CALAIS,2001,47550,3.8L,75L,4D SEDAN,5,4A
15812,HOLDEN,BERLINA,2001,43110,5.7L,75L,4D SEDAN,5,4A
16344,HOLDEN,COMMODORE,2001,37680,3.8L,75L,4D WAGON,5,4A
16351,HOLDEN,COMMODORE,2001,31590,3.8L,75L,4D SEDAN,5,4A
16337,HOLDEN,COMMODORE,2001,30220,3.8L,75L,4D SEDAN,5,4A
15990,HOLDEN,CALAIS,2001,52990,5.7L,75L,4D SEDAN,5,4A
16360,HOLDEN,COMMODORE,2001,31300,3.8L,75L,4D SEDAN,5,4A
15641,HSV,CLUBSPORT,2001,65350,5.7L,75L,4D SEDAN,5,4A
16338,HOLDEN,COMMODORE,2001,35970,3.8L,75L,4D SEDAN,5,4A
16339,HOLDEN,COMMODORE,2001,46670,5.7L,75L,4D SEDAN,5,6M
15801,HOLDEN,BERLINA,2001,42430,3.8L,75L,4D WAGON,5,4A
16274,HOLDEN,COMMODORE,2001,38250,3.8L,75L,4D WAGON,5,4A
15643,HSV,CLUBSPORT,2001,66950,5.7L,75L,4D SEDAN,5,4A
17013,TOYOTA,LANDCRUISER,2001,47420,3.4L,159L,4D WAGON,8,5M4x4
15049,MERCEDES-BENZ,ML,2001,98500,5.0L,83L,4D WAGON,5,5ATS
15046,MERCEDES-BENZ,A190,2001,41230,1.9L,54L,5D HATCHBACK,5,5MSeq
15013,MERCEDES-BENZ,C180,2001,54900,2.0L,62L,4D SEDAN,5,5ATS
15768,HOLDEN,BARINA,2001,14400,1.4L,44L,3D HATCHBACK,5,5M
15769,HOLDEN,BARINA,2001,20990,1.8L,44L,3D HATCHBACK,5,5M
16538,HYUNDAI,ELANTRA,2001,19990,1.8L,55L,5D HATCHBACK,5,5M
16536,HYUNDAI,ELANTRA,2001,21990,2.0L,55L,4D SEDAN,5,5M
16426,TOYOTA,COROLLA,2001,19990,1.8L,55L,5D HATCHBACK,5,5M
15138,PEUGEOT,307,2002,28190,1.6L,60L,5D HATCHBACK,5,4A
14916,VOLKSWAGEN,GOLF,2002,27990,1.6L,55L,5D HATCHBACK,5,4A
15329,AUDI,A3,2002,38700,1.8L,55L,5D HATCHBACK,5,5M
15039,MERCEDES-BENZ,VITO,2002,39870,2.2L,78L,VAN,2,4A
15153,PEUGEOT,307,2002,29990,2.0L,60L,5D HATCHBACK,5,5M
14964,VOLKSWAGEN,GOLF,2002,29490,2.0L,55L,5D HATCHBACK,5,5M
14991,ALFA ROMEO,156,2002,51500,2.0L,63L,5D WAGON,5,5MSel
15252,MAZDA,323,2002,27160,1.8L,55L,5D HATCHBACK,5,5M
15260,MAZDA,323,2002,29180,2.0L,55L,5D HATCHBACK,5,5M
15676,MAZDA,B2500,2002,40080,2.5L,70L,DUAL CAB P/UP,5,5M4x4
15545,DAIHATSU,TERIOS,2002,20550,1.3L,46L,4D WAGON,5,4A4x4
15056,RENAULT,SCENIC,2002,29990,2.0L,60L,5D WAGON,5,5M
15300,MAZDA,626,2002,31980,2.0L,64L,4D SEDAN,5,4A
15082,RENAULT,MEGANE,2002,41490,1.6L,60L,2D CABRIOLET,4,5M
15747,SUZUKI,IGNIS,2002,14990,1.3L,41L,3D HATCHBACK,5,5M
17799,HYUNDAI,TRAJET,2002,36880,2.7L,75L,4D WAGON,7,4A
17650,HYUNDAI,SANTA FE,2002,29990,2.4L,65L,4D WAGON,5,5M
17654,HYUNDAI,SANTA FE,2002,33990,2.7L,65L,4D WAGON,5,4A
15404,HONDA,JAZZ,2002,18990,1.3L,42L,5D HATCHBACK,5,CVT
17659,HYUNDAI,SANTA FE,2002,36990,2.7L,65L,4D WAGON,5,4A
17648,HYUNDAI,SANTA FE,2002,36990,2.7L,65L,4D WAGON,5,4A
15719,SUZUKI,LIANA,2002,21890,1.6L,50L,5D HATCHBACK,5,4A
15132,PEUGEOT,206,2002,29990,2.0L,50L,3D HATCHBACK,5,5M
15538,DAIHATSU,SIRION,2002,18790,1.3L,40L,5D HATCHBACK,5,4ASeq
17746,HYUNDAI,TERRACAN,2002,45980,3.5L,75L,4D WAGON,7,4A
15737,SUZUKI,JIMNY,2002,19990,1.3L,40L,2D WAGON,4,5M4x4
14981,ALFA ROMEO,156,2002,49950,2.0L,63L,4D SEDAN,5,5M
16160,KIA,CARNIVAL,2002,40000,2.5L,75L,4D WAGON,7,4A
17808,MAZDA,TRIBUTE,2002,35690,3.0L,62L,4D WAGON,5,4A4x4
16236,DAEWOO,TACUMA,2002,26990,2.0L,60L,5D WAGON,5,4A
16221,DAEWOO,NUBIRA,2002,21990,2.0L,62L,4D SEDAN,5,4A
17810,MAZDA,TRIBUTE,2002,30990,2.0L,62L,4D WAGON,5,5M4x4
16156,KIA,CARNIVAL,2002,34990,2.5L,75L,4D WAGON,7,4A
17811,MAZDA,TRIBUTE,2002,43780,3.0L,62L,4D WAGON,5,4A4x4
14899,MAZDA,121,2002,19240,1.5L,43L,5D HATCHBACK,5,5M
15074,RENAULT,CLIO,2002,23990,1.6L,50L,5D HATCHBACK,5,5M
15079,RENAULT,SCENIC,2002,37990,2.0L,60L,5D WAGON,5,4A
15239,MAZDA,323,2002,28750,1.8L,55L,4D SEDAN,5,4A
15261,MAZDA,323,2002,20695,1.6L,55L,4D SEDAN,5,5M
15264,MAZDA,323,2002,26990,2.0L,55L,4D SEDAN,5,5M
14820,LAND ROVER,DISCOVERY,2002,47840,2.5L,95L,4D WAGON,5,4A
16229,DAEWOO,LANOS,2002,18990,1.5L,48L,4D SEDAN,5,4A
17642,JAGUAR,X TYPE,2002,70350,2.5L,61L,4D SEDAN,5,5A
16230,DAEWOO,LANOS,2002,13990,1.5L,48L,3D HATCHBACK,5,5M
14990,ALFA ROMEO,147,2002,41500,2.0L,60L,5D HATCHBACK,5,5MSel
15063,RENAULT,CLIO,2002,33990,2.0L,50L,3D HATCHBACK,5,5M
14985,ALFA ROMEO,156,2002,57500,2.5L,63L,4D SEDAN,5,6M
15419,HONDA,JAZZ,2002,19990,1.5L,42L,5D HATCHBACK,5,5M
15150,PEUGEOT,206,2002,19990,1.4L,50L,5D HATCHBACK,5,5M
15050,MERCEDES-BENZ,E500,2002,153900,5.0L,89L,4D SEDAN,5,5ATSh
14923,VOLKSWAGEN,PASSAT,2002,49800,1.8L,62L,4D WAGON,5,5ATip
14978,VOLKSWAGEN,PASSAT,2002,55130,2.3L,62L,4D SEDAN,5,5ATip
15482,HONDA,INTEGRA,2002,43990,2.0L,50L,2D COUPE,4,6M
15393,HONDA,CIVIC,2002,26950,1.7L,50L,4D SEDAN,5,4A
14955,VOLKSWAGEN,BEETLE,2002,33800,1.6L,55L,3D HATCHBACK,5,4A
14928,VOLKSWAGEN,POLO,2002,21800,1.4L,45L,5D HATCHBACK,5,5M
17249,NISSAN,MAXIMA,2002,42990,3.0L,70L,4D SEDAN,5,4A
17576,TOYOTA,RAV4,2002,27100,2.0L,57L,3D WAGON,4,5M4x4
17595,TOYOTA,RAV4,2002,35440,2.0L,57L,5D WAGON,5,5M4x4
17580,TOYOTA,RAV4,2002,32100,2.0L,57L,5D WAGON,5,4A4x4
17719,TOYOTA,TARAGO,2002,57124,2.4L,75L,4D WAGON,8,4A
16058,TOYOTA,CAMRY,2002,28490,2.4L,70L,4D SEDAN,5,4A
16651,FORD,FAIRLANE,2002,54910,4.0L,68L,4D SEDAN,5,4A
16775,FORD,FALCON,2002,31855,4.0L,82L,UTILITY,2,5M
16653,FORD,FAIRMONT,2002,40480,4.0L,68L,4D SEDAN,5,4A
16697,FORD,FALCON,2002,33750,4.0L,68L,4D SEDAN,5,4A
16680,FORD,FAIRMONT,2002,51410,4.9L,68L,4D SEDAN,5,4A
16757,FORD,FALCON,2002,33625,4.0L,68L,4D SEDAN,5,4A
16734,FORD,FALCON,2002,37625,4.0L,68L,4D SEDAN,5,4A
16715,FORD,FALCON,2002,40815,4.0L,68L,4D SEDAN,5,5M
16709,FORD,FALCON,2002,50650,4.9L,68L,4D SEDAN,5,4A
15307,AUDI,A4,2002,50650,2.0L,70L,4D SEDAN,5,CVTM
15334,AUDI,A4,2002,64400,2.4L,70L,4D SEDAN,5,CVTM
16671,FORD,FAIRMONT,2002,41615,4.0L,68L,4D SEDAN,5,4ASSS
16682,FORD,FAIRMONT,2002,49980,4.0L,68L,4D SEDAN,5,4ASSS
16578,FORD,ESCAPE,2002,39090,3.0L,62L,4D WAGON,5,4A
16765,FORD,FALCON,2002,41280,5.4L,68L,4D SEDAN,5,4ASSS
15253,MAZDA,323,2002,28990,2.0L,55L,4D SEDAN,5,5M
15314,AUDI,ALLROAD QUATTRO,2002,99470,2.7L,70L,4D WAGON,5,5ATip
17307,MITSUBISHI,MIRAGE,2002,15990,1.5L,50L,3D HATCHBACK,5,5M
16960,MITSUBISHI,LANCER,2002,20990,1.8L,50L,4D SEDAN,5,5M
16979,MITSUBISHI,LANCER,2002,22840,1.8L,50L,4D SEDAN,5,4A
16981,MITSUBISHI,LANCER,2002,22810,1.8L,50L,4D WAGON,5,5M
16975,MITSUBISHI,LANCER,2002,27040,1.8L,50L,2D COUPE,5,4A
16996,MITSUBISHI,LANCER,2002,25990,2.0L,50L,4D SEDAN,5,5M
17258,MAZDA,MAZDA2,2002,20570,1.5L,45L,5D HATCHBACK,4,5M
17260,MAZDA,MAZDA2,2002,17790,1.5L,45L,5D HATCHBACK,4,5M
14879,BMW,5,2002,101400,3.0L,70L,4D SEDAN,5,5AS
14852,BMW,3,2002,43869,1.8L,63L,3D HATCHBACK,5,5AS
14845,BMW,3,2002,49950,2.0L,63L,4D SEDAN,5,5M
14832,BMW,3,2002,56550,2.0L,63L,4D SEDAN,5,5AS
14888,BMW,3,2002,75000,2.5L,63L,2D COUPE,5,5AS
17683,HYUNDAI,SONATA,2002,29980,2.7L,65L,4D SEDAN,5,4ASc
16129,KIA,SPECTRA,2002,18990,1.8L,50L,5D HATCHBACK,5,5M
17052,TOYOTA,LANDCRUISER,2002,59244,4.5L,145L,4D WAGON,8,4A4x4
17286,MAZDA,MAZDA6,2002,34785,2.3L,64L,5D HATCHBACK,5,4AA
17291,MAZDA,MAZDA6,2002,40270,2.3L,64L,4D SEDAN,5,4AA
17463,NISSAN,PATROL,2002,56990,4.8L,130L,4D WAGON,7,5ASS
17487,NISSAN,PATROL,2002,51990,3.0L,125L,4D WAGON,7,5M
17011,TOYOTA,LANDCRUISER,2002,68104,4.2L,95L,4D WAGON,8,5M4x4
17846,HOLDEN,VECTRA,2002,35690,2.6L,60L,5D HATCHBACK,5,4A
17833,HOLDEN,VECTRA,2002,25490,2.2L,60L,4D SEDAN,5,5M
16204,JEEP,CHEROKEE,2002,50190,3.7L,70L,4D WAGON,5,4A
16208,JEEP,CHEROKEE,2002,45190,3.7L,70L,4D WAGON,5,4A
17872,MITSUBISHI,VERADA,2002,50540,3.5L,71L,4D SEDAN,5,5ASPM
17136,FORD,LASER,2002,23950,1.8L,55L,5D HATCHBACK,5,5M
17121,FORD,LASER,2002,22778,1.6L,55L,5D HATCHBACK,5,4A
17144,FORD,LASER,2002,25350,1.8L,55L,5D HATCHBACK,5,5M
17154,FORD,LASER,2002,28600,2.0L,55L,5D HATCHBACK,5,5M
17028,TOYOTA,LANDCRUISER,2002,51450,3.0L,159L,4D WAGON,8,4A4x4
16891,TOYOTA,HILUX,2002,37990,3.0L,66L,DUAL C/CHAS,5,5M
16881,TOYOTA,HILUX,2002,46425,3.0L,66L,DUAL CAB P/UP,5,5M4x4
15370,HYUNDAI,ACCENT,2002,16853,1.5L,45L,3D HATCHBACK,5,4A
15383,HYUNDAI,ACCENT,2002,16990,1.5L,45L,5D HATCHBACK,5,5M
15390,HYUNDAI,ACCENT,2002,18590,1.5L,45L,3D HATCHBACK,5,5M
16893,TOYOTA,HILUX,2002,36985,3.0L,77L,X CAB C/CHAS,2,5M4x4
16825,FORD,FOCUS,2002,22080,2.0L,55L,5D HATCHBACK,5,4A
16821,FORD,FOCUS,2002,31470,2.0L,55L,4D SEDAN,5,4A
16830,FORD,FOCUS,2002,25470,1.8L,55L,4D SEDAN,5,5M
16829,FORD,FOCUS,2002,27890,2.0L,55L,5D HATCHBACK,5,5M
17336,MAZDA,MPV,2002,46910,2.5L,70L,4D WAGON,7,4A
15563,DAIHATSU,SIRION,2002,12990,1.0L,40L,5D HATCHBACK,5,5M
16079,TOYOTA,CAMRY,2002,32405,3.0L,70L,4D SEDAN,5,4A
16063,TOYOTA,CAMRY,2002,32490,3.0L,70L,4D SEDAN,5,4A
16053,TOYOTA,CAMRY,2002,38990,3.0L,70L,4D SEDAN,5,4A
15657,TOYOTA,AVALON,2002,33780,3.0L,70L,4D SEDAN,5,4A
15662,TOYOTA,AVALON,2002,35990,3.0L,70L,4D SEDAN,5,4A
15661,TOYOTA,AVALON,2002,31990,3.0L,70L,4D SEDAN,5,4A
16831,HOLDEN,FRONTERA,2002,36840,3.2L,80L,4D WAGON,5,5M
15962,CITROEN,XSARA,2002,27990,1.6L,54L,5D HATCHBACK,5,4A
16138,KIA,SPORTAGE,2002,24990,2.0L,65L,4D WAGON,5,5M4x4
15467,HONDA,CRV (4x4),2002,33990,2.4L,58L,4D WAGON,5,4A
15917,SUBARU,OUTBACK,2002,38180,2.5L,64L,4D WAGON,5,5M
15343,SAAB,9-Mar,2002,64575,2.0L,68L,5D HATCHBACK,5,4A
15338,SAAB,9-May,2002,75475,2.3L,75L,4D SEDAN,5,5A
15903,SUBARU,FORESTER,2002,38700,2.0L,60L,5D WAGON,5,5M
15946,SUBARU,FORESTER,2002,33860,2.0L,60L,5D WAGON,5,4A
15865,SUBARU,OUTBACK,2002,44470,2.5L,64L,4D WAGON,5,4A
15891,SUBARU,IMPREZA,2002,34940,2.5L,60L,4D SEDAN,5,4A
15830,SUBARU,LIBERTY,2002,40280,2.5L,64L,4D WAGON,5,4A
15445,HONDA,CRV (4x4),2002,38490,2.4L,58L,4D WAGON,5,4A
15857,SUBARU,IMPREZA,2002,41940,2.0L,50L,5D HATCHBACK,5,5M
15843,SUBARU,IMPREZA,2002,42490,2.0L,50L,4D SEDAN,5,5M
15834,SUBARU,FORESTER,2002,36490,2.5L,60L,4D WAGON,5,4A
15112,VOLVO,S40,2002,47950,1.9L,60L,4D SEDAN,5,5A
17558,NISSAN,PULSAR,2002,22390,1.6L,50L,4D SEDAN,5,4A
17541,NISSAN,PULSAR,2002,20490,1.6L,50L,4D SEDAN,5,5M
17525,NISSAN,PULSAR,2002,23890,1.8L,60L,5D HATCHBACK,5,4A
17532,NISSAN,PULSAR,2002,23990,1.8L,60L,5D HATCHBACK,5,5M
17549,NISSAN,PULSAR,2002,21690,1.8L,60L,5D HATCHBACK,5,5M
17353,MAZDA,MX-5,2002,44355,1.8L,48L,2D CONVERTIBLE,2,6M
17346,MAZDA,MX-5,2002,55540,1.8L,48L,2D CONVERTIBLE,2,6M
17351,MAZDA,MX-5,2002,46595,1.8L,48L,2D CONVERTIBLE,2,6M
16521,TOYOTA,ECHO,2002,15940,1.3L,45L,3D HATCHBACK,5,5M
16520,TOYOTA,ECHO,2002,19990,1.5L,45L,3D HATCHBACK,5,5M
17440,MITSUBISHI,PAJERO,2002,46520,3.5L,90L,4D WAGON,7,5M
17422,MITSUBISHI,PAJERO,2002,59990,3.5L,90L,4D WAGON,7,5ASPM
17420,MITSUBISHI,PAJERO,2002,58810,3.2L,90L,4D WAGON,7,5ASPM
16370,MINI,COOPER,2002,39900,1.6L,50L,2D HATCHBACK,4,6M
15201,CHRYSLER,VOYAGER,2002,52590,3.3L,75L,4D WAGON,7,4A
15126,NISSAN,200,2002,46490,2.0L,65L,2D COUPE,4,6M
15125,NISSAN,200,2002,40990,2.0L,65L,2D COUPE,4,6M
15122,NISSAN,200,2002,42990,2.0L,65L,2D COUPE,4,6M
14821,LAND ROVER,DISCOVERY,2002,51950,2.5L,93L,4D WAGON,5,5M
14829,LAND ROVER,DISCOVERY,2002,73950,2.5L,93L,4D WAGON,7,4A
16062,TOYOTA,CAMRY,2002,32510,2.2L,70L,4D WAGON,5,4A
16046,TOYOTA,CAMRY,2002,34350,2.2L,70L,4D WAGON,5,4A
16090,TOYOTA,CAMRY,2002,31535,2.2L,70L,4D WAGON,5,4A
16032,TOYOTA,CAMRY,2002,29775,2.2L,70L,4D SEDAN,5,4A
17900,NISSAN,X-TRAIL,2002,33990,2.5L,60L,4D WAGON,5,4A
17897,NISSAN,X-TRAIL,2002,37990,2.5L,60L,4D WAGON,5,5M
16863,HYUNDAI,GETZ,2002,13990,1.5L,45L,3D HATCHBACK,5,5M
17627,HOLDEN,RODEO,2002,29070,3.2L,53L,CREW CAB P/UP,5,5M
17200,MITSUBISHI,MAGNA,2002,36840,3.5L,71L,4D SEDAN,5,4ASPM
17190,MITSUBISHI,MAGNA,2002,30890,3.5L,71L,4D SEDAN,5,5M
17192,MITSUBISHI,MAGNA,2002,32490,3.5L,71L,4D SEDAN,5,4A
17220,MITSUBISHI,MAGNA,2002,38990,3.5L,71L,4D SEDAN,5,5ASPM
17217,MITSUBISHI,MAGNA,2002,41990,3.5L,71L,4D SEDAN,5,5ASPM
15571,HOLDEN,ASTRA,2002,23590,1.8L,52L,5D HATCHBACK,5,5M
15616,HOLDEN,ASTRA,2002,22490,1.8L,52L,4D SEDAN,5,4A
15588,HOLDEN,ASTRA,2002,46990,2.2L,52L,2D CONVERTIBLE,4,4A
15575,HOLDEN,ASTRA,2002,28485,2.2L,52L,3D HATCHBACK,5,5M
16918,HOLDEN,JACKAROO,2002,46460,3.5L,85L,4D WAGON,7,4A4x4
17318,HOLDEN,MONARO,2002,48710,3.8L,75L,2D COUPE,4,4A
17316,HOLDEN,MONARO,2002,57850,5.7L,75L,2D COUPE,4,6M
17317,HOLDEN,MONARO,2002,58750,5.7L,75L,2D COUPE,4,6M
15997,HOLDEN,CALAIS,2002,52840,5.7L,75L,4D SEDAN,5,4A
15797,HOLDEN,BERLINA,2002,40850,3.8L,75L,4D SEDAN,5,4A
16267,HOLDEN,COMMODORE,2002,31650,3.8L,75L,4D SEDAN,5,4A
16295,HOLDEN,COMMODORE,2002,32490,3.8L,75L,4D SEDAN,5,4A
16331,HOLDEN,COMMODORE,2002,37050,3.8L,75L,4D SEDAN,5,5M
15976,HOLDEN,CALAIS,2002,52840,5.7L,75L,4D SEDAN,5,4A
15795,HOLDEN,BERLINA,2002,48320,5.7L,75L,4D WAGON,5,4A
16333,HOLDEN,COMMODORE,2002,39730,3.8L,75L,4D WAGON,5,4A
16334,HOLDEN,COMMODORE,2002,33570,3.8L,75L,4D WAGON,5,4A
17066,TOYOTA,LANDCRUISER,2002,49950,3.4L,159L,4D WAGON,8,4A4x4
15004,MERCEDES-BENZ,ML,2002,69474,2.7L,83L,4D WAGON,5,5ATS
15005,MERCEDES-BENZ,ML,2002,77274,3.2L,83L,4D WAGON,5,5ATS
15033,MERCEDES-BENZ,C180,2002,61200,2.0L,62L,4D SEDAN,5,5ATS
15006,MERCEDES-BENZ,C180,2002,61400,1.8L,70L,4D SEDAN,5,5ATS
16210,JEEP,GRAND CHEROKEE,2002,68564,4.7L,78L,4D WAGON,5,4A4x4
15780,HOLDEN,BARINA,2002,15590,1.4L,44L,3D HATCHBACK,5,5M
15783,HOLDEN,BARINA,2002,16490,1.4L,44L,3D HATCHBACK,5,5M
15754,HOLDEN,BARINA,2002,22290,1.8L,44L,3D HATCHBACK,5,5M
16541,HYUNDAI,ELANTRA,2002,21980,1.8L,55L,5D HATCHBACK,5,4A
16548,HYUNDAI,ELANTRA,2002,23980,2.0L,55L,4D SEDAN,5,4A
16509,HOLDEN,CRUZE,2002,19990,1.5L,41L,4D WAGON,5,5M
16464,TOYOTA,COROLLA,2002,21840,1.8L,55L,4D SEDAN,5,4A
16396,TOYOTA,COROLLA,2002,19990,1.8L,55L,5D HATCHBACK,5,5M
16471,TOYOTA,COROLLA,2002,25490,1.8L,55L,4D WAGON,5,5M
16455,TOYOTA,COROLLA,2002,25740,1.8L,55L,5D HATCHBACK,5,4A
16457,TOYOTA,COROLLA,2002,30990,1.8L,55L,4D SEDAN,5,4A
16405,TOYOTA,COROLLA,2002,30990,1.8L,55L,5D HATCHBACK,5,4A
15323,AUDI,A3,2003,35400,1.6L,55L,5D HATCHBACK,5,5M
14808,LAND ROVER,DEFENDER,2003,50950,2.5L,75L,CREW C/CHAS,5,5M
15171,PEUGEOT,307,2003,33690,2.0L,60L,5D HATCHBACK,5,4ATip
14936,VOLKSWAGEN,GOLF,2003,27490,2.0L,55L,5D HATCHBACK,5,5M
15176,PEUGEOT,307,2003,29990,2.0L,60L,5D HATCHBACK,5,5M
15002,ALFA ROMEO,147,2003,39500,2.0L,60L,5D HATCHBACK,5,5M
15099,VOLVO,XC90,2003,69950,2.5L,72L,4D WAGON,5,5AG
15247,MAZDA,323,2003,21840,1.8L,55L,5D HATCHBACK,5,4A
15234,MAZDA,323,2003,27490,2.0L,55L,5D HATCHBACK,5,5M
15678,MAZDA,B2500,2003,37370,2.5L,70L,FREESTYLE C/CHAS,4,5M
15218,CHRYSLER,PT CRUISER,2003,35990,2.0L,57L,5D HATCHBACK,5,4A
17813,MAZDA,TRIBUTE,2003,41320,3.0L,62L,4D WAGON,5,4A4x4
15562,DAIHATSU,TERIOS,2003,18950,1.3L,46L,4D WAGON,5,5M4x4
15064,RENAULT,SCENIC,2003,31990,2.0L,60L,5D WAGON,5,4A
15408,HONDA,ACCORD,2003,36250,2.4L,65L,4D SEDAN,5,5ASeq
15969,CITROEN,C3,2003,23490,1.4L,46L,5D HATCHBACK,5,4A
15073,RENAULT,CLIO,2003,22190,1.4L,50L,5D HATCHBACK,5,4A
17657,HYUNDAI,SANTA FE,2003,34990,2.7L,65L,4D WAGON,5,4A
15427,HONDA,JAZZ,2003,16990,1.3L,42L,5D HATCHBACK,5,5M
17655,HYUNDAI,SANTA FE,2003,37990,2.7L,65L,4D WAGON,5,4A
16841,PROTON,SATRIA,2003,26990,1.8L,50L,3D HATCHBACK,5,5M
15183,PEUGEOT,206,2003,30940,2.0L,50L,3D HATCHBACK,5,5M
15967,CITROEN,C5,2003,45750,2.0L,68L,5D SEDAN,5,4AAS
15961,CITROEN,C5,2003,48990,2.0L,68L,5D SEDAN,5,4AAS
17747,HYUNDAI,TERRACAN,2003,43880,3.5L,75L,4D WAGON,7,5M
15750,SUZUKI,JIMNY,2003,19990,1.3L,40L,2D WAGON,4,5M4x4
16161,KIA,CARNIVAL,2003,40000,2.5L,75L,4D WAGON,7,4A
15213,CHRYSLER,PT CRUISER,2003,41990,2.0L,57L,5D HATCHBACK,5,4A
17809,MAZDA,TRIBUTE,2003,30990,2.0L,62L,4D WAGON,5,5M4x4
16132,KIA,CARNIVAL,2003,32490,2.5L,75L,4D WAGON,7,4A
15474,HONDA,INTEGRA,2003,40450,2.0L,50L,2D COUPE,4,5M
15068,RENAULT,SCENIC,2003,37990,2.0L,60L,5D WAGON,5,4A
15246,MAZDA,323,2003,21840,1.8L,55L,4D SEDAN,5,4A
15265,MAZDA,323,2003,26990,2.0L,55L,4D SEDAN,5,5M
15078,RENAULT,SCENIC,2003,29990,2.0L,60L,5D WAGON,5,5M
16233,DAEWOO,LANOS,2003,13990,1.5L,48L,3D HATCHBACK,5,5M
14994,ALFA ROMEO,147,2003,42500,2.0L,60L,5D HATCHBACK,5,5MSel
15058,RENAULT,CLIO,2003,33990,2.0L,50L,3D HATCHBACK,5,5M
17645,JAGUAR,X TYPE,2003,68700,2.5L,61L,4D SEDAN,5,5M
15736,SUZUKI,GRAND VITARA,2003,32890,2.5L,66L,4D WAGON,5,4A
14965,VOLKSWAGEN,CARAVELLE,2003,59990,2.8L,80L,4D WAGON,8,4A
15499,HONDA,ACCORD,2003,49100,3.0L,65L,4D SEDAN,5,4A
15494,HONDA,ODYSSEY,2003,53990,3.0L,65L,5D WAGON,6,5ASeq
15492,HONDA,JAZZ,2003,19990,1.5L,42L,5D HATCHBACK,5,5M
15181,PEUGEOT,206,2003,21990,1.6L,50L,3D HATCHBACK,5,5M
15149,PEUGEOT,307,2003,31790,2.0L,60L,5D HATCHBACK,5,5M
15155,PEUGEOT,307,2003,33490,2.0L,60L,3D HATCHBACK,5,5M
15018,MERCEDES-BENZ,E240,2003,94500,2.6L,74L,4D SEDAN,5,5ATSh
16127,KIA,PREGIO,2003,22500,2.7L,65L,2D VAN,3,5M
15330,AUDI,A6,2003,80900,2.4L,70L,4D SEDAN,5,CVTM6
14944,VOLKSWAGEN,POLO,2003,19800,1.4L,45L,3D HATCHBACK,5,5M
17599,TOYOTA,RAV4,2003,37510,2.0L,57L,5D WAGON,5,4A4x4
17594,TOYOTA,RAV4,2003,30490,2.0L,57L,5D WAGON,5,5M
17587,TOYOTA,RAV4,2003,36490,2.4L,57L,5D WAGON,5,5M
17592,TOYOTA,RAV4,2003,31290,2.4L,57L,5D WAGON,5,5M
15673,TOYOTA,AVENSIS,2003,43100,2.4L,60L,4D WAGON,7,4A
16025,TOYOTA,CAMRY,2003,26990,2.4L,70L,4D SEDAN,5,5M
16038,TOYOTA,CAMRY,2003,31990,2.4L,70L,4D SEDAN,5,4A
